id,price
100250,4709459.1
100251,4709459.1
100252,4709459.1
100253,4709459.1
100254,4709459.1
100255,4709459.1
100256,4709459.1
100257,4709459.1
100258,4709459.1
100259,4709459.1
100260,4709459.1
100261,4709459.1
100262,4709459.1
100263,4709459.1
100264,4709459.1
100265,4709459.1
100266,4709459.1
100267,4709459.1
100268,4709459.1
100269,4709459.1
100270,4709459.1
100271,4709459.1
100272,4709459.1
100273,4709459.1
100274,4709459.1
100275,4709459.1
100276,4709459.1
100277,4709459.1
100278,4709459.1
100279,4709459.1
100280,4709459.1
100281,4709459.1
100282,4709459.1
100283,4709459.1
100284,4709459.1
100285,4709459.1
100286,4709459.1
100287,4709459.1
100288,4709459.1
100289,4709459.1
100290,4709459.1
100291,4709459.1
100292,4709459.1
100293,4709459.1
100294,4709459.1
100295,4709459.1
100296,4709459.1
100297,4709459.1
100298,4709459.1
100299,4709459.1
100300,4709459.1
100301,4709459.1
100302,4709459.1
100303,4709459.1
100304,4709459.1
100305,4709459.1
100306,4709459.1
100307,4709459.1
100308,4709459.1
100309,4709459.1
100310,4709459.1
100311,4709459.1
100312,4709459.1
100313,4709459.1
100314,4709459.1
100315,4709459.1
100316,4709459.1
100317,4709459.1
100318,4709459.1
100319,4709459.1
100320,4709459.1
100321,4709459.1
100322,4709459.1
100323,4709459.1
100324,4709459.1
100325,4709459.1
100326,4709459.1
100327,4709459.1
100328,4709459.1
100329,4709459.1
100330,4709459.1
100331,4709459.1
100332,4709459.1
100333,4709459.1
100334,4709459.1
100335,4709459.1
100336,4709459.1
100337,4709459.1
100338,4709459.1
100339,4709459.1
100340,4709459.1
100341,4709459.1
100342,4709459.1
100343,4709459.1
100344,4709459.1
100345,4709459.1
100346,4709459.1
100347,4709459.1
100348,4709459.1
100349,4709459.1
100350,4709459.1
100351,4709459.1
100352,4709459.1
100353,4709459.1
100354,4709459.1
100355,4709459.1
100356,4709459.1
100357,4709459.1
100358,4709459.1
100359,4709459.1
100360,4709459.1
100361,4709459.1
100362,4709459.1
100363,4709459.1
100364,4709459.1
100365,4709459.1
100366,4709459.1
100367,4709459.1
100368,4709459.1
100369,4709459.1
100370,4709459.1
100371,4709459.1
100372,4709459.1
100373,4709459.1
100374,4709459.1
100375,4709459.1
100376,4709459.1
100377,4709459.1
100378,4709459.1
100379,4709459.1
100380,4709459.1
100381,4709459.1
100382,4709459.1
100383,4709459.1
100384,4709459.1
100385,4709459.1
100386,4709459.1
100387,4709459.1
100388,4709459.1
100389,4709459.1
100390,4709459.1
100391,4709459.1
100392,4709459.1
100393,4709459.1
100394,4709459.1
100395,4709459.1
100396,4709459.1
100397,4709459.1
100398,4709459.1
100399,4709459.1
100400,4709459.1
100401,4709459.1
100402,4709459.1
100403,4709459.1
100404,4709459.1
100405,4709459.1
100406,4709459.1
100407,4709459.1
100408,4709459.1
100409,4709459.1
100410,4709459.1
100411,4709459.1
100412,4709459.1
100413,4709459.1
100414,4709459.1
100415,4709459.1
100416,4709459.1
100417,4709459.1
100418,4709459.1
100419,4709459.1
100420,4709459.1
100421,4709459.1
100422,4709459.1
100423,4709459.1
100424,4709459.1
100425,4709459.1
100426,4709459.1
100427,4709459.1
100428,4709459.1
100429,4709459.1
100430,4709459.1
100431,4709459.1
100432,4709459.1
100433,4709459.1
100434,4709459.1
100435,4709459.1
100436,4709459.1
100437,4709459.1
100438,4709459.1
100439,4709459.1
100440,4709459.1
100441,4709459.1
100442,4709459.1
100443,4709459.1
100444,4709459.1
100445,4709459.1
100446,4709459.1
100447,4709459.1
100448,4709459.1
100449,4709459.1
100450,4709459.1
100451,4709459.1
100452,4709459.1
100453,4709459.1
100454,4709459.1
100455,4709459.1
100456,4709459.1
100457,4709459.1
100458,4709459.1
100459,4709459.1
100460,4709459.1
100461,4709459.1
100462,4709459.1
100463,4709459.1
100464,4709459.1
100465,4709459.1
100466,4709459.1
100467,4709459.1
100468,4709459.1
100469,4709459.1
100470,4709459.1
100471,4709459.1
100472,4709459.1
100473,4709459.1
100474,4709459.1
100475,4709459.1
100476,4709459.1
100477,4709459.1
100478,4709459.1
100479,4709459.1
100480,4709459.1
100481,4709459.1
100482,4709459.1
100483,4709459.1
100484,4709459.1
100485,4709459.1
100486,4709459.1
100487,4709459.1
100488,4709459.1
100489,4709459.1
100490,4709459.1
100491,4709459.1
100492,4709459.1
100493,4709459.1
100494,4709459.1
100495,4709459.1
100496,4709459.1
100497,4709459.1
100498,4709459.1
100499,4709459.1
100500,4709459.1
100501,4709459.1
100502,4709459.1
100503,4709459.1
100504,4709459.1
100505,4709459.1
100506,4709459.1
100507,4709459.1
100508,4709459.1
100509,4709459.1
100510,4709459.1
100511,4709459.1
100512,4709459.1
100513,4709459.1
100514,4709459.1
100515,4709459.1
100516,4709459.1
100517,4709459.1
100518,4709459.1
100519,4709459.1
100520,4709459.1
100521,4709459.1
100522,4709459.1
100523,4709459.1
100524,4709459.1
100525,4709459.1
100526,4709459.1
100527,4709459.1
100528,4709459.1
100529,4709459.1
100530,4709459.1
100531,4709459.1
100532,4709459.1
100533,4709459.1
100534,4709459.1
100535,4709459.1
100536,4709459.1
100537,4709459.1
100538,4709459.1
100539,4709459.1
100540,4709459.1
100541,4709459.1
100542,4709459.1
100543,4709459.1
100544,4709459.1
100545,4709459.1
100546,4709459.1
100547,4709459.1
100548,4709459.1
100549,4709459.1
100550,4709459.1
100551,4709459.1
100552,4709459.1
100553,4709459.1
100554,4709459.1
100555,4709459.1
100556,4709459.1
100557,4709459.1
100558,4709459.1
100559,4709459.1
100560,4709459.1
100561,4709459.1
100562,4709459.1
100563,4709459.1
100564,4709459.1
100565,4709459.1
100566,4709459.1
100567,4709459.1
100568,4709459.1
100569,4709459.1
100570,4709459.1
100571,4709459.1
100572,4709459.1
100573,4709459.1
100574,4709459.1
100575,4709459.1
100576,4709459.1
100577,4709459.1
100578,4709459.1
100579,4709459.1
100580,4709459.1
100581,4709459.1
100582,4709459.1
100583,4709459.1
100584,4709459.1
100585,4709459.1
100586,4709459.1
100587,4709459.1
100588,4709459.1
100589,4709459.1
100590,4709459.1
100591,4709459.1
100592,4709459.1
100593,4709459.1
100594,4709459.1
100595,4709459.1
100596,4709459.1
100597,4709459.1
100598,4709459.1
100599,4709459.1
100600,4709459.1
100601,4709459.1
100602,4709459.1
100603,4709459.1
100604,4709459.1
100605,4709459.1
100606,4709459.1
100607,4709459.1
100608,4709459.1
100609,4709459.1
100610,4709459.1
100611,4709459.1
100612,4709459.1
100613,4709459.1
100614,4709459.1
100615,4709459.1
100616,4709459.1
100617,4709459.1
100618,4709459.1
100619,4709459.1
100620,4709459.1
100621,4709459.1
100622,4709459.1
100623,4709459.1
100624,4709459.1
100625,4709459.1
100626,4709459.1
100627,4709459.1
100628,4709459.1
100629,4709459.1
100630,4709459.1
100631,4709459.1
100632,4709459.1
100633,4709459.1
100634,4709459.1
100635,4709459.1
100636,4709459.1
100637,4709459.1
100638,4709459.1
100639,4709459.1
100640,4709459.1
100641,4709459.1
100642,4709459.1
100643,4709459.1
100644,4709459.1
100645,4709459.1
100646,4709459.1
100647,4709459.1
100648,4709459.1
100649,4709459.1
100650,4709459.1
100651,4709459.1
100652,4709459.1
100653,4709459.1
100654,4709459.1
100655,4709459.1
100656,4709459.1
100657,4709459.1
100658,4709459.1
100659,4709459.1
100660,4709459.1
100661,4709459.1
100662,4709459.1
100663,4709459.1
100664,4709459.1
100665,4709459.1
100666,4709459.1
100667,4709459.1
100668,4709459.1
100669,4709459.1
100670,4709459.1
100671,4709459.1
100672,4709459.1
100673,4709459.1
100674,4709459.1
100675,4709459.1
100676,4709459.1
100677,4709459.1
100678,4709459.1
100679,4709459.1
100680,4709459.1
100681,4709459.1
100682,4709459.1
100683,4709459.1
100684,4709459.1
100685,4709459.1
100686,4709459.1
100687,4709459.1
100688,4709459.1
100689,4709459.1
100690,4709459.1
100691,4709459.1
100692,4709459.1
100693,4709459.1
100694,4709459.1
100695,4709459.1
100696,4709459.1
100697,4709459.1
100698,4709459.1
100699,4709459.1
100700,4709459.1
100701,4709459.1
100702,4709459.1
100703,4709459.1
100704,4709459.1
100705,4709459.1
100706,4709459.1
100707,4709459.1
100708,4709459.1
100709,4709459.1
100710,4709459.1
100711,4709459.1
100712,4709459.1
100713,4709459.1
100714,4709459.1
100715,4709459.1
100716,4709459.1
100717,4709459.1
100718,4709459.1
100719,4709459.1
100720,4709459.1
100721,4709459.1
100722,4709459.1
100723,4709459.1
100724,4709459.1
100725,4709459.1
100726,4709459.1
100727,4709459.1
100728,4709459.1
100729,4709459.1
100730,4709459.1
100731,4709459.1
100732,4709459.1
100733,4709459.1
100734,4709459.1
100735,4709459.1
100736,4709459.1
100737,4709459.1
100738,4709459.1
100739,4709459.1
100740,4709459.1
100741,4709459.1
100742,4709459.1
100743,4709459.1
100744,4709459.1
100745,4709459.1
100746,4709459.1
100747,4709459.1
100748,4709459.1
100749,4709459.1
100750,4709459.1
100751,4709459.1
100752,4709459.1
100753,4709459.1
100754,4709459.1
100755,4709459.1
100756,4709459.1
100757,4709459.1
100758,4709459.1
100759,4709459.1
100760,4709459.1
100761,4709459.1
100762,4709459.1
100763,4709459.1
100764,4709459.1
100765,4709459.1
100766,4709459.1
100767,4709459.1
100768,4709459.1
100769,4709459.1
100770,4709459.1
100771,4709459.1
100772,4709459.1
100773,4709459.1
100774,4709459.1
100775,4709459.1
100776,4709459.1
100777,4709459.1
100778,4709459.1
100779,4709459.1
100780,4709459.1
100781,4709459.1
100782,4709459.1
100783,4709459.1
100784,4709459.1
100785,4709459.1
100786,4709459.1
100787,4709459.1
100788,4709459.1
100789,4709459.1
100790,4709459.1
100791,4709459.1
100792,4709459.1
100793,4709459.1
100794,4709459.1
100795,4709459.1
100796,4709459.1
100797,4709459.1
100798,4709459.1
100799,4709459.1
100800,4709459.1
100801,4709459.1
100802,4709459.1
100803,4709459.1
100804,4709459.1
100805,4709459.1
100806,4709459.1
100807,4709459.1
100808,4709459.1
100809,4709459.1
100810,4709459.1
100811,4709459.1
100812,4709459.1
100813,4709459.1
100814,4709459.1
100815,4709459.1
100816,4709459.1
100817,4709459.1
100818,4709459.1
100819,4709459.1
100820,4709459.1
100821,4709459.1
100822,4709459.1
100823,4709459.1
100824,4709459.1
100825,4709459.1
100826,4709459.1
100827,4709459.1
100828,4709459.1
100829,4709459.1
100830,4709459.1
100831,4709459.1
100832,4709459.1
100833,4709459.1
100834,4709459.1
100835,4709459.1
100836,4709459.1
100837,4709459.1
100838,4709459.1
100839,4709459.1
100840,4709459.1
100841,4709459.1
100842,4709459.1
100843,4709459.1
100844,4709459.1
100845,4709459.1
100846,4709459.1
100847,4709459.1
100848,4709459.1
100849,4709459.1
100850,4709459.1
100851,4709459.1
100852,4709459.1
100853,4709459.1
100854,4709459.1
100855,4709459.1
100856,4709459.1
100857,4709459.1
100858,4709459.1
100859,4709459.1
100860,4709459.1
100861,4709459.1
100862,4709459.1
100863,4709459.1
100864,4709459.1
100865,4709459.1
100866,4709459.1
100867,4709459.1
100868,4709459.1
100869,4709459.1
100870,4709459.1
100871,4709459.1
100872,4709459.1
100873,4709459.1
100874,4709459.1
100875,4709459.1
100876,4709459.1
100877,4709459.1
100878,4709459.1
100879,4709459.1
100880,4709459.1
100881,4709459.1
100882,4709459.1
100883,4709459.1
100884,4709459.1
100885,4709459.1
100886,4709459.1
100887,4709459.1
100888,4709459.1
100889,4709459.1
100890,4709459.1
100891,4709459.1
100892,4709459.1
100893,4709459.1
100894,4709459.1
100895,4709459.1
100896,4709459.1
100897,4709459.1
100898,4709459.1
100899,4709459.1
100900,4709459.1
100901,4709459.1
100902,4709459.1
100903,4709459.1
100904,4709459.1
100905,4709459.1
100906,4709459.1
100907,4709459.1
100908,4709459.1
100909,4709459.1
100910,4709459.1
100911,4709459.1
100912,4709459.1
100913,4709459.1
100914,4709459.1
100915,4709459.1
100916,4709459.1
100917,4709459.1
100918,4709459.1
100919,4709459.1
100920,4709459.1
100921,4709459.1
100922,4709459.1
100923,4709459.1
100924,4709459.1
100925,4709459.1
100926,4709459.1
100927,4709459.1
100928,4709459.1
100929,4709459.1
100930,4709459.1
100931,4709459.1
100932,4709459.1
100933,4709459.1
100934,4709459.1
100935,4709459.1
100936,4709459.1
100937,4709459.1
100938,4709459.1
100939,4709459.1
100940,4709459.1
100941,4709459.1
100942,4709459.1
100943,4709459.1
100944,4709459.1
100945,4709459.1
100946,4709459.1
100947,4709459.1
100948,4709459.1
100949,4709459.1
100950,4709459.1
100951,4709459.1
100952,4709459.1
100953,4709459.1
100954,4709459.1
100955,4709459.1
100956,4709459.1
100957,4709459.1
100958,4709459.1
100959,4709459.1
100960,4709459.1
100961,4709459.1
100962,4709459.1
100963,4709459.1
100964,4709459.1
100965,4709459.1
100966,4709459.1
100967,4709459.1
100968,4709459.1
100969,4709459.1
100970,4709459.1
100971,4709459.1
100972,4709459.1
100973,4709459.1
100974,4709459.1
100975,4709459.1
100976,4709459.1
100977,4709459.1
100978,4709459.1
100979,4709459.1
100980,4709459.1
100981,4709459.1
100982,4709459.1
100983,4709459.1
100984,4709459.1
100985,4709459.1
100986,4709459.1
100987,4709459.1
100988,4709459.1
100989,4709459.1
100990,4709459.1
100991,4709459.1
100992,4709459.1
100993,4709459.1
100994,4709459.1
100995,4709459.1
100996,4709459.1
100997,4709459.1
100998,4709459.1
100999,4709459.1
101000,4709459.1
101001,4709459.1
101002,4709459.1
101003,4709459.1
101004,4709459.1
101005,4709459.1
101006,4709459.1
101007,4709459.1
101008,4709459.1
101009,4709459.1
101010,4709459.1
101011,4709459.1
101012,4709459.1
101013,4709459.1
101014,4709459.1
101015,4709459.1
101016,4709459.1
101017,4709459.1
101018,4709459.1
101019,4709459.1
101020,4709459.1
101021,4709459.1
101022,4709459.1
101023,4709459.1
101024,4709459.1
101025,4709459.1
101026,4709459.1
101027,4709459.1
101028,4709459.1
101029,4709459.1
101030,4709459.1
101031,4709459.1
101032,4709459.1
101033,4709459.1
101034,4709459.1
101035,4709459.1
101036,4709459.1
101037,4709459.1
101038,4709459.1
101039,4709459.1
101040,4709459.1
101041,4709459.1
101042,4709459.1
101043,4709459.1
101044,4709459.1
101045,4709459.1
101046,4709459.1
101047,4709459.1
101048,4709459.1
101049,4709459.1
101050,4709459.1
101051,4709459.1
101052,4709459.1
101053,4709459.1
101054,4709459.1
101055,4709459.1
101056,4709459.1
101057,4709459.1
101058,4709459.1
101059,4709459.1
101060,4709459.1
101061,4709459.1
101062,4709459.1
101063,4709459.1
101064,4709459.1
101065,4709459.1
101066,4709459.1
101067,4709459.1
101068,4709459.1
101069,4709459.1
101070,4709459.1
101071,4709459.1
101072,4709459.1
101073,4709459.1
101074,4709459.1
101075,4709459.1
101076,4709459.1
101077,4709459.1
101078,4709459.1
101079,4709459.1
101080,4709459.1
101081,4709459.1
101082,4709459.1
101083,4709459.1
101084,4709459.1
101085,4709459.1
101086,4709459.1
101087,4709459.1
101088,4709459.1
101089,4709459.1
101090,4709459.1
101091,4709459.1
101092,4709459.1
101093,4709459.1
101094,4709459.1
101095,4709459.1
101096,4709459.1
101097,4709459.1
101098,4709459.1
101099,4709459.1
101100,4709459.1
101101,4709459.1
101102,4709459.1
101103,4709459.1
101104,4709459.1
101105,4709459.1
101106,4709459.1
101107,4709459.1
101108,4709459.1
101109,4709459.1
101110,4709459.1
101111,4709459.1
101112,4709459.1
101113,4709459.1
101114,4709459.1
101115,4709459.1
101116,4709459.1
101117,4709459.1
101118,4709459.1
101119,4709459.1
101120,4709459.1
101121,4709459.1
101122,4709459.1
101123,4709459.1
101124,4709459.1
101125,4709459.1
101126,4709459.1
101127,4709459.1
101128,4709459.1
101129,4709459.1
101130,4709459.1
101131,4709459.1
101132,4709459.1
101133,4709459.1
101134,4709459.1
101135,4709459.1
101136,4709459.1
101137,4709459.1
101138,4709459.1
101139,4709459.1
101140,4709459.1
101141,4709459.1
101142,4709459.1
101143,4709459.1
101144,4709459.1
101145,4709459.1
101146,4709459.1
101147,4709459.1
101148,4709459.1
101149,4709459.1
101150,4709459.1
101151,4709459.1
101152,4709459.1
101153,4709459.1
101154,4709459.1
101155,4709459.1
101156,4709459.1
101157,4709459.1
101158,4709459.1
101159,4709459.1
101160,4709459.1
101161,4709459.1
101162,4709459.1
101163,4709459.1
101164,4709459.1
101165,4709459.1
101166,4709459.1
101167,4709459.1
101168,4709459.1
101169,4709459.1
101170,4709459.1
101171,4709459.1
101172,4709459.1
101173,4709459.1
101174,4709459.1
101175,4709459.1
101176,4709459.1
101177,4709459.1
101178,4709459.1
101179,4709459.1
101180,4709459.1
101181,4709459.1
101182,4709459.1
101183,4709459.1
101184,4709459.1
101185,4709459.1
101186,4709459.1
101187,4709459.1
101188,4709459.1
101189,4709459.1
101190,4709459.1
101191,4709459.1
101192,4709459.1
101193,4709459.1
101194,4709459.1
101195,4709459.1
101196,4709459.1
101197,4709459.1
101198,4709459.1
101199,4709459.1
101200,4709459.1
101201,4709459.1
101202,4709459.1
101203,4709459.1
101204,4709459.1
101205,4709459.1
101206,4709459.1
101207,4709459.1
101208,4709459.1
101209,4709459.1
101210,4709459.1
101211,4709459.1
101212,4709459.1
101213,4709459.1
101214,4709459.1
101215,4709459.1
101216,4709459.1
101217,4709459.1
101218,4709459.1
101219,4709459.1
101220,4709459.1
101221,4709459.1
101222,4709459.1
101223,4709459.1
101224,4709459.1
101225,4709459.1
101226,4709459.1
101227,4709459.1
101228,4709459.1
101229,4709459.1
101230,4709459.1
101231,4709459.1
101232,4709459.1
101233,4709459.1
101234,4709459.1
101235,4709459.1
101236,4709459.1
101237,4709459.1
101238,4709459.1
101239,4709459.1
101240,4709459.1
101241,4709459.1
101242,4709459.1
101243,4709459.1
101244,4709459.1
101245,4709459.1
101246,4709459.1
101247,4709459.1
101248,4709459.1
101249,4709459.1
101250,4709459.1
101251,4709459.1
101252,4709459.1
101253,4709459.1
101254,4709459.1
101255,4709459.1
101256,4709459.1
101257,4709459.1
101258,4709459.1
101259,4709459.1
101260,4709459.1
101261,4709459.1
101262,4709459.1
101263,4709459.1
101264,4709459.1
101265,4709459.1
101266,4709459.1
101267,4709459.1
101268,4709459.1
101269,4709459.1
101270,4709459.1
101271,4709459.1
101272,4709459.1
101273,4709459.1
101274,4709459.1
101275,4709459.1
101276,4709459.1
101277,4709459.1
101278,4709459.1
101279,4709459.1
101280,4709459.1
101281,4709459.1
101282,4709459.1
101283,4709459.1
101284,4709459.1
101285,4709459.1
101286,4709459.1
101287,4709459.1
101288,4709459.1
101289,4709459.1
101290,4709459.1
101291,4709459.1
101292,4709459.1
101293,4709459.1
101294,4709459.1
101295,4709459.1
101296,4709459.1
101297,4709459.1
101298,4709459.1
101299,4709459.1
101300,4709459.1
101301,4709459.1
101302,4709459.1
101303,4709459.1
101304,4709459.1
101305,4709459.1
101306,4709459.1
101307,4709459.1
101308,4709459.1
101309,4709459.1
101310,4709459.1
101311,4709459.1
101312,4709459.1
101313,4709459.1
101314,4709459.1
101315,4709459.1
101316,4709459.1
101317,4709459.1
101318,4709459.1
101319,4709459.1
101320,4709459.1
101321,4709459.1
101322,4709459.1
101323,4709459.1
101324,4709459.1
101325,4709459.1
101326,4709459.1
101327,4709459.1
101328,4709459.1
101329,4709459.1
101330,4709459.1
101331,4709459.1
101332,4709459.1
101333,4709459.1
101334,4709459.1
101335,4709459.1
101336,4709459.1
101337,4709459.1
101338,4709459.1
101339,4709459.1
101340,4709459.1
101341,4709459.1
101342,4709459.1
101343,4709459.1
101344,4709459.1
101345,4709459.1
101346,4709459.1
101347,4709459.1
101348,4709459.1
101349,4709459.1
101350,4709459.1
101351,4709459.1
101352,4709459.1
101353,4709459.1
101354,4709459.1
101355,4709459.1
101356,4709459.1
101357,4709459.1
101358,4709459.1
101359,4709459.1
101360,4709459.1
101361,4709459.1
101362,4709459.1
101363,4709459.1
101364,4709459.1
101365,4709459.1
101366,4709459.1
101367,4709459.1
101368,4709459.1
101369,4709459.1
101370,4709459.1
101371,4709459.1
101372,4709459.1
101373,4709459.1
101374,4709459.1
101375,4709459.1
101376,4709459.1
101377,4709459.1
101378,4709459.1
101379,4709459.1
101380,4709459.1
101381,4709459.1
101382,4709459.1
101383,4709459.1
101384,4709459.1
101385,4709459.1
101386,4709459.1
101387,4709459.1
101388,4709459.1
101389,4709459.1
101390,4709459.1
101391,4709459.1
101392,4709459.1
101393,4709459.1
101394,4709459.1
101395,4709459.1
101396,4709459.1
101397,4709459.1
101398,4709459.1
101399,4709459.1
101400,4709459.1
101401,4709459.1
101402,4709459.1
101403,4709459.1
101404,4709459.1
101405,4709459.1
101406,4709459.1
101407,4709459.1
101408,4709459.1
101409,4709459.1
101410,4709459.1
101411,4709459.1
101412,4709459.1
101413,4709459.1
101414,4709459.1
101415,4709459.1
101416,4709459.1
101417,4709459.1
101418,4709459.1
101419,4709459.1
101420,4709459.1
101421,4709459.1
101422,4709459.1
101423,4709459.1
101424,4709459.1
101425,4709459.1
101426,4709459.1
101427,4709459.1
101428,4709459.1
101429,4709459.1
101430,4709459.1
101431,4709459.1
101432,4709459.1
101433,4709459.1
101434,4709459.1
101435,4709459.1
101436,4709459.1
101437,4709459.1
101438,4709459.1
101439,4709459.1
101440,4709459.1
101441,4709459.1
101442,4709459.1
101443,4709459.1
101444,4709459.1
101445,4709459.1
101446,4709459.1
101447,4709459.1
101448,4709459.1
101449,4709459.1
101450,4709459.1
101451,4709459.1
101452,4709459.1
101453,4709459.1
101454,4709459.1
101455,4709459.1
101456,4709459.1
101457,4709459.1
101458,4709459.1
101459,4709459.1
101460,4709459.1
101461,4709459.1
101462,4709459.1
101463,4709459.1
101464,4709459.1
101465,4709459.1
101466,4709459.1
101467,4709459.1
101468,4709459.1
101469,4709459.1
101470,4709459.1
101471,4709459.1
101472,4709459.1
101473,4709459.1
101474,4709459.1
101475,4709459.1
101476,4709459.1
101477,4709459.1
101478,4709459.1
101479,4709459.1
101480,4709459.1
101481,4709459.1
101482,4709459.1
101483,4709459.1
101484,4709459.1
101485,4709459.1
101486,4709459.1
101487,4709459.1
101488,4709459.1
101489,4709459.1
101490,4709459.1
101491,4709459.1
101492,4709459.1
101493,4709459.1
101494,4709459.1
101495,4709459.1
101496,4709459.1
101497,4709459.1
101498,4709459.1
101499,4709459.1
101500,4709459.1
101501,4709459.1
101502,4709459.1
101503,4709459.1
101504,4709459.1
101505,4709459.1
101506,4709459.1
101507,4709459.1
101508,4709459.1
101509,4709459.1
101510,4709459.1
101511,4709459.1
101512,4709459.1
101513,4709459.1
101514,4709459.1
101515,4709459.1
101516,4709459.1
101517,4709459.1
101518,4709459.1
101519,4709459.1
101520,4709459.1
101521,4709459.1
101522,4709459.1
101523,4709459.1
101524,4709459.1
101525,4709459.1
101526,4709459.1
101527,4709459.1
101528,4709459.1
101529,4709459.1
101530,4709459.1
101531,4709459.1
101532,4709459.1
101533,4709459.1
101534,4709459.1
101535,4709459.1
101536,4709459.1
101537,4709459.1
101538,4709459.1
101539,4709459.1
101540,4709459.1
101541,4709459.1
101542,4709459.1
101543,4709459.1
101544,4709459.1
101545,4709459.1
101546,4709459.1
101547,4709459.1
101548,4709459.1
101549,4709459.1
101550,4709459.1
101551,4709459.1
101552,4709459.1
101553,4709459.1
